Season,Matchday,Date,Home_Team,Home_Rank,Away_Team,Away_Rank,Score,Attendance
2017,5,23/09/2017 ,Hapoel Haifa,2,Hapoel Beer Sheva,2,1:1,7000
2017,5,24/09/2017 ,Maccabi Petah Tikva,11,Ihud Bnei Sakhnin,11,1:0,1100
2017,5,24/09/2017 ,Maccabi Tel Aviv,3,Maccabi Haifa,3,0:0,12400
2017,5,25/09/2017 ,Beitar Jerusalem,1,Ironi Kiryat Shmona,1,1:1,10500
2017,6,01/10/2017 ,Bnei Yehuda Tel Aviv,11,Hapoel Raanana,11,1:0,1500
2017,6,01/10/2017 ,Ironi Kiryat Shmona,5,Hapoel Haifa,5,0:1,2100
2017,6,01/10/2017 ,Maccabi Haifa,8,FC Ashdod,8,1:0,15932
2017,6,01/10/2017 ,Hapoel Ashkelon,7,Maccabi Tel Aviv,7,2:2,5120
2017,6,02/10/2017 ,Maccabi Netanya,4,Maccabi Petah Tikva,4,4:0,4000
2017,6,02/10/2017 ,Ihud Bnei Sakhnin,9,Beitar Jerusalem,9,3:2,2000
2017,7,14/10/2017 ,Maccabi Petah Tikva,11,Maccabi Haifa,11,2:2,7000
2017,7,14/10/2017 ,Hapoel Haifa,1,Hapoel Acre,1,4:0,4440
2017,7,14/10/2017 ,FC Ashdod,14,Hapoel Ashkelon,14,1:1,1700
2017,7,14/10/2017 ,Hapoel Raanana,13,Hapoel Beer Sheva,13,1:3,2876
2017,7,15/10/2017 ,Ironi Kiryat Shmona,8,Ihud Bnei Sakhnin,8,0:0,1120
2017,7,15/10/2017 ,Maccabi Tel Aviv,5,Bnei Yehuda Tel Aviv,5,2:0,8836
2017,7,16/10/2017 ,Beitar Jerusalem,3,Maccabi Netanya,3,4:1,12995
2017,8,21/10/2017 ,Bnei Yehuda Tel Aviv,10,FC Ashdod,10,1:2,1600
2017,8,21/10/2017 ,Hapoel Acre,12,Hapoel Raanana,12,0:2,650
2017,8,21/10/2017 ,Maccabi Netanya,5,Ironi Kiryat Shmona,5,3:1,4800
2017,8,21/10/2017 ,Maccabi Haifa,6,Beitar Jerusalem,6,1:2,28114
2017,8,22/10/2017 ,Hapoel Ashkelon,9,Maccabi Petah Tikva,9,1:3,2000
2017,8,22/10/2017 ,Ihud Bnei Sakhnin,7,Hapoel Haifa,7,0:1,4000
2017,8,23/10/2017 ,Hapoel Beer Sheva,3,Maccabi Tel Aviv,3,2:1,15500
2017,9,28/10/2017 ,Ihud Bnei Sakhnin,7,Maccabi Netanya,7,0:0,1500
2017,9,28/10/2017 ,Hapoel Haifa,1,Hapoel Raanana,1,2:0,5300
2017,9,28/10/2017 ,Ironi Kiryat Shmona,9,Maccabi Haifa,9,1:0,3000
2017,9,28/10/2017 ,Beitar Jerusalem,2,Hapoel Ashkelon,2,2:0,9000
2017,9,29/10/2017 ,Maccabi Tel Aviv,5,Hapoel Acre,5,5:2,6132
2017,9,29/10/2017 ,FC Ashdod,12,Hapoel Beer Sheva,12,1:3,4650
2017,9,30/10/2017 ,Maccabi Petah Tikva,8,Bnei Yehuda Tel Aviv,8,1:2,1000
2017,10,04/11/2017 ,Hapoel Acre,14,FC Ashdod,14,1:0,800
2017,10,04/11/2017 ,Maccabi Netanya,5,Hapoel Haifa,5,2:0,11500
2017,10,04/11/2017 ,Bnei Yehuda Tel Aviv,9,Beitar Jerusalem,9,3:2,9000
2017,10,05/11/2017 ,Maccabi Petah Tikva,10,Hapoel Beer Sheva,10,0:2,3300
2017,10,05/11/2017 ,Hapoel Raanana,13,Maccabi Tel Aviv,13,0:1,2500
2017,10,05/11/2017 ,Maccabi Haifa,8,Ihud Bnei Sakhnin,8,2:0,16239
2017,10,06/11/2017 ,Hapoel Ashkelon,11,Ironi Kiryat Shmona,11,0:0,1600
2017,6,18/11/2017 ,Hapoel Beer Sheva,6,Hapoel Acre,6,3:1,15183
2017,11,25/11/2017 ,Ihud Bnei Sakhnin,9,Hapoel Ashkelon,9,2:1,800
2017,11,25/11/2017 ,Ironi Kiryat Shmona,8,Bnei Yehuda Tel Aviv,8,2:1,800
2017,11,25/11/2017 ,Maccabi Netanya,5,Maccabi Haifa,5,1:1,12500
2017,11,25/11/2017 ,Hapoel Acre,12,Maccabi Petah Tikva,12,0:3,1000
2017,11,26/11/2017 ,FC Ashdod,13,Hapoel Raanana,13,0:1,1400
2017,11,26/11/2017 ,Hapoel Haifa,1,Maccabi Tel Aviv,1,2:2,7500
2017,11,27/11/2017 ,Beitar Jerusalem,3,Hapoel Beer Sheva,3,2:2,26000
2017,12,02/12/2017 ,Maccabi Tel Aviv,4,FC Ashdod,4,1:1,10117
2017,12,02/12/2017 ,Bnei Yehuda Tel Aviv,9,Ihud Bnei Sakhnin,9,3:0,1700
2017,12,02/12/2017 ,Hapoel Ashkelon,11,Maccabi Netanya,11,1:1,3000
2017,12,02/12/2017 ,Hapoel Acre,13,Beitar Jerusalem,13,1:3,5000
2017,12,03/12/2017 ,Hapoel Raanana,12,Maccabi Petah Tikva,12,0:0,500
2017,12,03/12/2017 ,Hapoel Beer Sheva,2,Ironi Kiryat Shmona,2,3:1,13872
2017,12,04/12/2017 ,Hapoel Haifa,1,Maccabi Haifa,1,1:0,23185
2017,13,09/12/2017 ,FC Ashdod,13,Hapoel Haifa,13,1:1,1900
2017,13,09/12/2017 ,Maccabi Netanya,5,Bnei Yehuda Tel Aviv,5,1:2,6000
2017,13,09/12/2017 ,Maccabi Haifa,8,Hapoel Ashkelon,8,1:1,14576
2017,13,09/12/2017 ,Beitar Jerusalem,3,Hapoel Raanana,3,3:2,7000
2017,13,10/12/2017 ,Ironi Kiryat Shmona,7,Hapoel Acre,7,4:0,700
2017,13,10/12/2017 ,Ihud Bnei Sakhnin,9,Hapoel Beer Sheva,9,1:3,1200
2017,13,11/12/2017 ,Maccabi Petah Tikva,10,Maccabi Tel Aviv,10,0:0,3500
2017,14,16/12/2017 ,Maccabi Petah Tikva,9,FC Ashdod,9,1:1,1200
2017,14,16/12/2017 ,Ihud Bnei Sakhnin,10,Hapoel Acre,10,2:1,700
2017,14,16/12/2017 ,Hapoel Ashkelon,11,Hapoel Haifa,11,0:0,2200
2017,14,16/12/2017 ,Maccabi Haifa,8,Bnei Yehuda Tel Aviv,8,0:2,17000
2017,14,17/12/2017 ,Ironi Kiryat Shmona,7,Hapoel Raanana,7,0:2,500
2017,14,17/12/2017 ,Maccabi Netanya,5,Hapoel Beer Sheva,5,1:0,7850
2017,14,18/12/2017 ,Beitar Jerusalem,3,Maccabi Tel Aviv,3,1:2,24000
2017,15,23/12/2017 ,Hapoel Acre,14,Maccabi Netanya,14,0:3,800
2017,15,23/12/2017 ,Bnei Yehuda Tel Aviv,6,Hapoel Ashkelon,6,3:1,3000
2017,15,23/12/2017 ,Hapoel Haifa,2,Maccabi Petah Tikva,2,2:0,4900
2017,15,23/12/2017 ,Maccabi Tel Aviv,4,Ironi Kiryat Shmona,4,2:1,10882
2017,15,24/12/2017 ,Hapoel Raanana,12,Ihud Bnei Sakhnin,12,1:1,700
2017,15,24/12/2017 ,FC Ashdod,13,Beitar Jerusalem,13,1:3,3000
2017,15,25/12/2017 ,Hapoel Beer Sheva,1,Maccabi Haifa,1,2:0,15417
2017,16,30/12/2017 ,Bnei Yehuda Tel Aviv,6,Hapoel Haifa,6,0:1,4500
2017,16,30/12/2017 ,Maccabi Haifa,9,Hapoel Acre,9,0:1,12500
2017,16,30/12/2017 ,Maccabi Netanya,5,Hapoel Raanana,5,2:2,5600
2017,16,30/12/2017 ,Beitar Jerusalem,3,Maccabi Petah Tikva,3,1:0,8000
2017,16,31/12/2017 ,Ironi Kiryat Shmona,7,FC Ashdod,7,1:2,400
2017,16,31/12/2017 ,Hapoel Ashkelon,11,Hapoel Beer Sheva,11,0:1,3800
2017,16,01/01/2018 ,Ihud Bnei Sakhnin,8,Maccabi Tel Aviv,8,0:1,1500
2017,17,08/01/2018 ,FC Ashdod,13,Ihud Bnei Sakhnin,13,1:2,800
2017,17,08/01/2018 ,Hapoel Acre,14,Hapoel Ashkelon,14,0:1,400
2017,17,08/01/2018 ,Hapoel Haifa,2,Beitar Jerusalem,2,0:2,11650
2017,17,09/01/2018 ,Maccabi Petah Tikva,10,Ironi Kiryat Shmona,10,2:0,900
2017,17,09/01/2018 ,Hapoel Beer Sheva,1,Bnei Yehuda Tel Aviv,1,0:0,14672
2017,17,09/01/2018 ,Maccabi Tel Aviv,4,Maccabi Netanya,4,3:0,10767
2017,17,10/01/2018 ,Hapoel Raanana,12,Maccabi Haifa,12,0:3,2300
2017,18,13/01/2018 ,Bnei Yehuda Tel Aviv,6,Hapoel Acre,6,2:1,2250
2017,18,13/01/2018 ,Ihud Bnei Sakhnin,7,Maccabi Petah Tikva,7,0:2,700
2017,18,13/01/2018 ,Maccabi Netanya,5,FC Ashdod,5,2:2,4275
2017,18,13/01/2018 ,Ironi Kiryat Shmona,8,Beitar Jerusalem,8,1:1,3750
2017,18,14/01/2018 ,Hapoel Ashkelon,11,Hapoel Raanana,11,0:1,1300
2017,18,14/01/2018 ,Hapoel Beer Sheva,1,Hapoel Haifa,1,1:1,15097
2017,18,15/01/2018 ,Maccabi Haifa,9,Maccabi Tel Aviv,9,1:3,22472
2017,19,20/01/2018 ,Hapoel Haifa,4,Ironi Kiryat Shmona,4,0:2,4700
2017,19,20/01/2018 ,Hapoel Raanana,12,Bnei Yehuda Tel Aviv,12,1:1,1000
2017,19,20/01/2018 ,FC Ashdod,13,Maccabi Haifa,13,0:0,3000
2017,19,20/01/2018 ,Hapoel Acre,14,Hapoel Beer Sheva,14,0:1,2500
2017,19,21/01/2018 ,Maccabi Petah Tikva,7,Maccabi Netanya,7,1:1,1700
2017,19,21/01/2018 ,Maccabi Tel Aviv,2,Hapoel Ashkelon,2,3:1,8467
2017,19,22/01/2018 ,Beitar Jerusalem,3,Ihud Bnei Sakhnin,3,4:2,13000
2017,20,27/01/2018 ,Hapoel Acre,14,Hapoel Haifa,14,0:1,1200
2017,20,27/01/2018 ,Hapoel Ashkelon,12,FC Ashdod,12,1:2,750
2017,20,27/01/2018 ,Maccabi Haifa,10,Maccabi Petah Tikva,10,1:1,12127
2017,20,27/01/2018 ,Hapoel Beer Sheva,2,Hapoel Raanana,2,3:1,12311
2017,20,28/01/2018 ,Ihud Bnei Sakhnin,9,Ironi Kiryat Shmona,9,1:2,400
2017,20,28/01/2018 ,Bnei Yehuda Tel Aviv,5,Maccabi Tel Aviv,5,0:0,6300
2017,20,29/01/2018 ,Maccabi Netanya,6,Beitar Jerusalem,6,2:1,10500
2017,21,03/02/2018 ,Hapoel Haifa,4,Ihud Bnei Sakhnin,4,1:0,4700
2017,21,03/02/2018 ,Hapoel Raanana,11,Hapoel Acre,11,0:1,650
2017,21,03/02/2018 ,Ironi Kiryat Shmona,7,Maccabi Netanya,7,1:2,810
2017,21,03/02/2018 ,Beitar Jerusalem,3,Maccabi Haifa,3,3:1,0
2017,21,04/02/2018 ,FC Ashdod,13,Bnei Yehuda Tel Aviv,13,1:1,1250
2017,21,04/02/2018 ,Maccabi Tel Aviv,2,Hapoel Beer Sheva,2,1:0,12397
2017,21,05/02/2018 ,Maccabi Petah Tikva,8,Hapoel Ashkelon,8,3:0,1400
2017,22,10/02/2018 ,Hapoel Raanana,12,Hapoel Haifa,12,1:1,1600
2017,22,10/02/2018 ,Bnei Yehuda Tel Aviv,6,Maccabi Petah Tikva,6,2:1,2200
2017,22,10/02/2018 ,Maccabi Haifa,10,Ironi Kiryat Shmona,10,4:0,12063
2017,22,10/02/2018 ,Hapoel Ashkelon,13,Beitar Jerusalem,13,1:3,5200
2017,22,11/02/2018 ,Maccabi Netanya,5,Ihud Bnei Sakhnin,5,1:1,4800
2017,22,11/02/2018 ,Hapoel Acre,14,Maccabi Tel Aviv,14,0:2,3500
2017,22,12/02/2018 ,Hapoel Beer Sheva,2,FC Ashdod,2,2:0,11745
2017,23,17/02/2018 ,Hapoel Beer Sheva,2,Maccabi Petah Tikva,2,3:0,14173
2017,23,17/02/2018 ,Maccabi Tel Aviv,1,Hapoel Raanana,1,0:1,9656
2017,23,17/02/2018 ,FC Ashdod,12,Hapoel Acre,12,3:2,350
2017,23,17/02/2018 ,Ihud Bnei Sakhnin,10,Maccabi Haifa,10,1:0,2300
2017,23,18/02/2018 ,Ironi Kiryat Shmona,8,Hapoel Ashkelon,8,1:0,250
2017,23,18/02/2018 ,Hapoel Haifa,4,Maccabi Netanya,4,2:0,5430
2017,23,19/02/2018 ,Beitar Jerusalem,3,Bnei Yehuda Tel Aviv,3,2:0,0
2017,24,24/02/2018 ,Hapoel Raanana,11,FC Ashdod,11,2:1,800
2017,24,24/02/2018 ,Hapoel Ashkelon,13,Ihud Bnei Sakhnin,13,0:2,1400
2017,24,24/02/2018 ,Maccabi Haifa,10,Maccabi Netanya,10,1:2,14467
2017,24,24/02/2018 ,Maccabi Tel Aviv,3,Hapoel Haifa,3,4:0,11538
2017,24,25/02/2018 ,Bnei Yehuda Tel Aviv,6,Ironi Kiryat Shmona,6,1:0,1200
2017,24,25/02/2018 ,Hapoel Beer Sheva,1,Beitar Jerusalem,1,1:1,15712
2017,24,26/02/2018 ,Maccabi Petah Tikva,8,Hapoel Acre,8,2:1,1000
2017,25,03/03/2018 ,Maccabi Petah Tikva,7,Hapoel Raanana,7,3:2,1200
2017,25,03/03/2018 ,Maccabi Netanya,5,Hapoel Ashkelon,5,2:0,4500
2017,25,03/03/2018 ,Ihud Bnei Sakhnin,9,Bnei Yehuda Tel Aviv,9,2:2,1200
2017,25,03/03/2018 ,FC Ashdod,12,Maccabi Tel Aviv,12,0:0,5100
2017,25,04/03/2018 ,Ironi Kiryat Shmona,8,Hapoel Beer Sheva,8,0:1,1500
2017,25,04/03/2018 ,Beitar Jerusalem,3,Hapoel Acre,3,3:0,6000
2017,25,05/03/2018 ,Maccabi Haifa,10,Hapoel Haifa,10,0:3,10132
2017,26,10/03/2018 ,Bnei Yehuda Tel Aviv,6,Maccabi Netanya,6,0:1,3400
2017,26,10/03/2018 ,Hapoel Haifa,4,FC Ashdod,4,1:0,4200
2017,26,10/03/2018 ,Hapoel Ashkelon,13,Maccabi Haifa,13,0:0,3200
2017,26,10/03/2018 ,Hapoel Beer Sheva,1,Ihud Bnei Sakhnin,1,2:0,14464
2017,26,11/03/2018 ,Hapoel Acre,14,Ironi Kiryat Shmona,14,0:3,250
2017,26,11/03/2018 ,Hapoel Raanana,11,Beitar Jerusalem,11,0:2,5500
2017,26,12/03/2018 ,Maccabi Tel Aviv,3,Maccabi Petah Tikva,3,2:0,8045
2017,27,17/03/2018 ,Beitar Jerusalem,3,Maccabi Netanya,3,2:0,10000
2017,27,17/03/2018 ,Maccabi Haifa,4,Hapoel Acre,4,4:0,6892
2017,27,17/03/2018 ,Ironi Kiryat Shmona,1,Hapoel Ashkelon,1,1:1,400
2017,27,17/03/2018 ,Ihud Bnei Sakhnin,5,FC Ashdod,5,2:1,2500
2017,27,18/03/2018 ,Hapoel Beer Sheva,1,Bnei Yehuda Tel Aviv,1,1:0,14362
2017,27,18/03/2018 ,Maccabi Tel Aviv,2,Hapoel Haifa,2,1:2,11234
2017,27,18/03/2018 ,Maccabi Petah Tikva,2,Hapoel Raanana,2,1:3,775
2017,28,03/04/2018 ,Maccabi Netanya,5,Maccabi Tel Aviv,5,4:1,10500
2017,28,04/04/2018 ,Bnei Yehuda Tel Aviv,6,Hapoel Haifa,6,3:0,2200
2017,28,04/04/2018 ,Hapoel Beer Sheva,1,Beitar Jerusalem,1,3:1,15728
2017,28,07/04/2018 ,Maccabi Petah Tikva,2,Ironi Kiryat Shmona,2,2:0,1000
2017,28,07/04/2018 ,Hapoel Raanana,5,Hapoel Acre,5,1:1,250
2017,28,07/04/2018 ,Hapoel Ashkelon,7,Ihud Bnei Sakhnin,7,2:0,1100
2017,28,07/04/2018 ,FC Ashdod,6,Maccabi Haifa,6,2:1,1500
2017,29,08/04/2018 ,Hapoel Haifa,4,Maccabi Netanya,4,1:1,4100
2017,29,08/04/2018 ,Beitar Jerusalem,2,Bnei Yehuda Tel Aviv,2,1:1,8000
2017,29,08/04/2018 ,Maccabi Tel Aviv,3,Hapoel Beer Sheva,3,0:1,11475
2017,30,14/04/2018 ,Bnei Yehuda Tel Aviv,6,Maccabi Netanya,6,1:3,2700
2017,29,14/04/2018 ,Ironi Kiryat Shmona,2,Hapoel Raanana,2,0:1,275
2017,29,14/04/2018 ,Hapoel Acre,8,FC Ashdod,8,1:1,250
2017,29,14/04/2018 ,Maccabi Haifa,4,Hapoel Ashkelon,4,2:1,7314
2017,30,15/04/2018 ,Hapoel Beer Sheva,1,Hapoel Haifa,1,2:2,15166
2017,29,15/04/2018 ,Ihud Bnei Sakhnin,3,Maccabi Petah Tikva,3,2:2,1200
2017,30,16/04/2018 ,Beitar Jerusalem,2,Maccabi Tel Aviv,2,3:2,10000
2017,31,21/04/2018 ,Maccabi Tel Aviv,4,Bnei Yehuda Tel Aviv,4,2:0,5036
2017,30,21/04/2018 ,Ironi Kiryat Shmona,3,Ihud Bnei Sakhnin,3,2:0,150
2017,30,21/04/2018 ,Maccabi Petah Tikva,1,Maccabi Haifa,1,0:1,2500
2017,30,21/04/2018 ,Hapoel Ashkelon,7,Hapoel Acre,7,0:2,2400
2017,31,22/04/2018 ,Maccabi Netanya,5,Hapoel Beer Sheva,5,1:5,11500
2017,31,23/04/2018 ,Hapoel Haifa,3,Beitar Jerusalem,3,0:1,7500
2017,30,23/04/2018 ,Hapoel Raanana,5,FC Ashdod,5,1:0,300
2017,32,28/04/2018 ,Bnei Yehuda Tel Aviv,6,Hapoel Beer Sheva,6,1:1,7500
2017,31,28/04/2018 ,Hapoel Acre,8,Maccabi Petah Tikva,8,2:1,200
2017,31,28/04/2018 ,Maccabi Haifa,3,Ironi Kiryat Shmona,3,1:2,8211
2017,31,28/04/2018 ,Ihud Bnei Sakhnin,5,Hapoel Raanana,5,1:3,600
2017,32,29/04/2018 ,Hapoel Haifa,4,Maccabi Tel Aviv,4,2:2,4000
2017,31,29/04/2018 ,FC Ashdod,6,Hapoel Ashkelon,6,1:0,2300
2017,32,30/04/2018 ,Maccabi Netanya,5,Beitar Jerusalem,5,4:1,10500
2017,33,05/05/2018 ,Hapoel Haifa,4,Bnei Yehuda Tel Aviv,4,2:1,4000
2017,33,05/05/2018 ,Beitar Jerusalem,2,Hapoel Beer Sheva,2,1:4,25500
2017,32,05/05/2018 ,Ironi Kiryat Shmona,1,Hapoel Acre,1,4:0,410
2017,32,05/05/2018 ,Ihud Bnei Sakhnin,5,Maccabi Haifa,5,1:1,600
2017,32,06/05/2018 ,Hapoel Raanana,3,Hapoel Ashkelon,3,4:0,150
2017,32,06/05/2018 ,Maccabi Petah Tikva,2,FC Ashdod,2,2:1,600
2017,33,07/05/2018 ,Maccabi Tel Aviv,3,Maccabi Netanya,3,2:0,6346
2017,34,12/05/2018 ,Maccabi Netanya,5,Hapoel Haifa,5,2:1,4980
2017,34,12/05/2018 ,Bnei Yehuda Tel Aviv,6,Beitar Jerusalem,6,3:3,0
2017,34,12/05/2018 ,Hapoel Beer Sheva,1,Maccabi Tel Aviv,1,0:1,15855
2017,33,13/05/2018 ,Maccabi Haifa,4,Hapoel Raanana,4,2:0,5098
2017,33,13/05/2018 ,Hapoel Acre,8,Ihud Bnei Sakhnin,8,1:2,0
2017,33,13/05/2018 ,FC Ashdod,6,Ironi Kiryat Shmona,6,1:2,0
2017,33,13/05/2018 ,Hapoel Ashkelon,7,Maccabi Petah Tikva,7,0:2,0
2017,35,15/05/2018 ,Hapoel Haifa,4,Hapoel Beer Sheva,4,1:4,0
2017,35,15/05/2018 ,Maccabi Tel Aviv,3,Beitar Jerusalem,3,3:1,6595
2017,35,16/05/2018 ,Maccabi Netanya,5,Bnei Yehuda Tel Aviv,5,0:5,3250
2017,36,21/05/2018 ,Beitar Jerusalem,3,Hapoel Haifa,3,1:1,500
2017,36,21/05/2018 ,Bnei Yehuda Tel Aviv,6,Maccabi Tel Aviv,6,0:2,2400
2017,36,21/05/2018 ,Hapoel Beer Sheva,1,Maccabi Netanya,1,6:1,13817
2018,1,25/08/2018 ,FC Ashdod,13,Bnei Yehuda Tel Aviv,13,1:0,1150
2018,1,25/08/2018 ,Hapoel Hadera,6,Hapoel Tel Aviv,6,2:1,5250
2018,1,25/08/2018 ,Hapoel Haifa,7,Maccabi Netanya,7,5:0,5000
2018,1,25/08/2018 ,Ironi Kiryat Shmona,9,Hapoel Beer Sheva,9,1:1,2100
2018,1,26/08/2018 ,Ihud Bnei Sakhnin,14,Hapoel Raanana,14,0:0,1510
2018,1,26/08/2018 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,2:0,12359
2018,1,27/08/2018 ,Maccabi Petah Tikva,12,Beitar Jerusalem,12,4:1,9500
2018,2,01/09/2018 ,Hapoel Raanana,9,Ironi Kiryat Shmona,9,2:1,400
2018,2,01/09/2018 ,Maccabi Haifa,12,FC Ashdod,12,2:0,13174
2018,2,01/09/2018 ,Maccabi Netanya,14,Ihud Bnei Sakhnin,14,1:1,3900
2018,2,01/09/2018 ,Hapoel Tel Aviv,10,Hapoel Haifa,10,1:0,6500
2018,2,02/09/2018 ,Bnei Yehuda Tel Aviv,11,Maccabi Petah Tikva,11,2:2,1200
2018,2,02/09/2018 ,Hapoel Beer Sheva,6,Maccabi Tel Aviv,6,1:1,15231
2018,2,03/09/2018 ,Beitar Jerusalem,13,Hapoel Hadera,13,0:1,10000
2018,3,15/09/2018 ,Maccabi Tel Aviv,3,Hapoel Raanana,3,4:1,10724
2018,3,15/09/2018 ,Maccabi Petah Tikva,2,Hapoel Hadera,2,1:1,1700
2018,3,15/09/2018 ,Ihud Bnei Sakhnin,10,Hapoel Tel Aviv,10,1:1,4000
2018,3,15/09/2018 ,FC Ashdod,8,Hapoel Beer Sheva,8,1:0,4300
2018,3,16/09/2018 ,Ironi Kiryat Shmona,12,Maccabi Netanya,12,1:0,700
2018,3,16/09/2018 ,Bnei Yehuda Tel Aviv,11,Maccabi Haifa,11,1:1,6070
2018,3,17/09/2018 ,Hapoel Haifa,5,Beitar Jerusalem,5,2:2,8730
2018,4,22/09/2018 ,Hapoel Tel Aviv,8,Ironi Kiryat Shmona,8,0:0,6059
2018,4,22/09/2018 ,Hapoel Raanana,9,FC Ashdod,9,1:1,331
2018,4,22/09/2018 ,Maccabi Haifa,7,Maccabi Petah Tikva,7,1:2,14330
2018,4,22/09/2018 ,Maccabi Netanya,14,Maccabi Tel Aviv,14,1:2,7700
2018,4,24/09/2018 ,Hapoel Hadera,2,Hapoel Haifa,2,2:0,3000
2018,4,24/09/2018 ,Hapoel Beer Sheva,12,Bnei Yehuda Tel Aviv,12,0:0,14969
2018,4,24/09/2018 ,Beitar Jerusalem,13,Ihud Bnei Sakhnin,13,3:2,20000
2018,5,29/09/2018 ,Maccabi Petah Tikva,3,Hapoel Haifa,3,1:1,1800
2018,5,29/09/2018 ,Ihud Bnei Sakhnin,11,Hapoel Hadera,11,1:2,2400
2018,5,29/09/2018 ,FC Ashdod,4,Maccabi Netanya,4,1:4,1900
2018,5,29/09/2018 ,Ironi Kiryat Shmona,5,Beitar Jerusalem,5,2:0,4400
2018,5,01/10/2018 ,Bnei Yehuda Tel Aviv,12,Hapoel Raanana,12,3:0,980
2018,5,01/10/2018 ,Maccabi Haifa,9,Hapoel Beer Sheva,9,0:0,19431
2018,5,01/10/2018 ,Maccabi Tel Aviv,1,Hapoel Tel Aviv,1,0:0,12234
2018,6,06/10/2018 ,Hapoel Raanana,10,Maccabi Haifa,10,1:1,4000
2018,6,06/10/2018 ,Hapoel Haifa,8,Ihud Bnei Sakhnin,8,0:3,3700
2018,6,06/10/2018 ,Maccabi Netanya,12,Bnei Yehuda Tel Aviv,12,1:3,5400
2018,6,06/10/2018 ,Hapoel Beer Sheva,11,Maccabi Petah Tikva,11,4:1,12673
2018,6,07/10/2018 ,Hapoel Hadera,1,Ironi Kiryat Shmona,1,1:0,2200
2018,6,07/10/2018 ,Beitar Jerusalem,13,Maccabi Tel Aviv,13,0:2,18500
2018,6,08/10/2018 ,Hapoel Tel Aviv,7,FC Ashdod,7,0:0,5700
2018,7,20/10/2018 ,Maccabi Tel Aviv,2,Hapoel Hadera,2,4:0,12123
2018,7,20/10/2018 ,Ironi Kiryat Shmona,5,Hapoel Haifa,5,1:1,1000
2018,7,20/10/2018 ,Bnei Yehuda Tel Aviv,3,Hapoel Tel Aviv,3,0:0,5000
2018,7,20/10/2018 ,Hapoel Beer Sheva,7,Hapoel Raanana,7,2:0,12769
2018,7,21/10/2018 ,Maccabi Petah Tikva,4,Ihud Bnei Sakhnin,4,0:0,1000
2018,7,21/10/2018 ,FC Ashdod,6,Beitar Jerusalem,6,1:1,5060
2018,7,22/10/2018 ,Maccabi Haifa,10,Maccabi Netanya,10,0:2,13916
2018,8,27/10/2018 ,Hapoel Raanana,13,Maccabi Petah Tikva,13,1:0,450
2018,8,27/10/2018 ,Ihud Bnei Sakhnin,9,Ironi Kiryat Shmona,9,0:3,1000
2018,8,27/10/2018 ,Maccabi Netanya,10,Hapoel Beer Sheva,10,1:0,7200
2018,8,27/10/2018 ,Beitar Jerusalem,14,Bnei Yehuda Tel Aviv,14,1:5,9500
2018,8,28/10/2018 ,Hapoel Hadera,2,FC Ashdod,2,3:2,1700
2018,8,28/10/2018 ,Hapoel Haifa,11,Maccabi Tel Aviv,11,1:3,5983
2018,8,29/10/2018 ,Hapoel Tel Aviv,8,Maccabi Haifa,8,1:2,8500
2018,9,03/11/2018 ,Hapoel Raanana,10,Maccabi Netanya,10,1:2,1920
2018,9,03/11/2018 ,Maccabi Petah Tikva,6,Ironi Kiryat Shmona,6,0:1,1100
2018,9,03/11/2018 ,FC Ashdod,9,Hapoel Haifa,9,0:3,1200
2018,9,03/11/2018 ,Maccabi Tel Aviv,1,Ihud Bnei Sakhnin,1,3:0,9820
2018,9,04/11/2018 ,Bnei Yehuda Tel Aviv,3,Hapoel Hadera,3,2:0,3000
2018,9,04/11/2018 ,Hapoel Beer Sheva,5,Hapoel Tel Aviv,5,2:1,15500
2018,9,05/11/2018 ,Maccabi Haifa,8,Beitar Jerusalem,8,1:2,20000
2018,10,10/11/2018 ,Maccabi Netanya,6,Maccabi Petah Tikva,6,0:1,5850
2018,10,10/11/2018 ,Hapoel Haifa,8,Bnei Yehuda Tel Aviv,8,0:2,4420
2018,10,10/11/2018 ,Hapoel Tel Aviv,12,Hapoel Raanana,12,0:0,6000
2018,10,10/11/2018 ,Hapoel Hadera,2,Maccabi Haifa,2,1:2,6500
2018,10,11/11/2018 ,Ironi Kiryat Shmona,4,Maccabi Tel Aviv,4,1:2,4000
2018,10,11/11/2018 ,Beitar Jerusalem,13,Hapoel Beer Sheva,13,2:3,18133
2018,10,12/11/2018 ,Ihud Bnei Sakhnin,14,FC Ashdod,14,4:3,1500
2018,11,01/12/2018 ,Bnei Yehuda Tel Aviv,2,Ihud Bnei Sakhnin,2,0:1,2500
2018,11,01/12/2018 ,FC Ashdod,13,Ironi Kiryat Shmona,13,1:0,1100
2018,11,01/12/2018 ,Hapoel Beer Sheva,4,Hapoel Hadera,4,2:2,13500
2018,11,01/12/2018 ,Maccabi Petah Tikva,6,Maccabi Tel Aviv,6,1:1,8500
2018,11,01/12/2018 ,Maccabi Haifa,8,Hapoel Haifa,8,1:3,30000
2018,11,02/12/2018 ,Hapoel Raanana,10,Beitar Jerusalem,10,2:1,3500
2018,11,02/12/2018 ,Maccabi Netanya,7,Hapoel Tel Aviv,7,1:1,6200
2018,12,04/12/2018 ,Ironi Kiryat Shmona,5,Bnei Yehuda Tel Aviv,5,0:2,950
